"stream","date","year","TP_mt","SRP_mt","TKN_mt","water_year"
"Maumee",2015-01-01,2015,2.62757809830193,1.16460421206789,13.1186408351118,2015
"Maumee",2015-01-02,2015,1.74993762520362,0.881647963843047,6.55224736765173,2015
"Maumee",2015-01-03,2015,1.3884316224912,0.710876990715494,5.90361125883258,2015
"Maumee",2015-01-04,2015,4.7157743653776,2.0367741422448,15.9822547558128,2015
"Maumee",2015-01-05,2015,10.4890946027038,4.01018197784198,94.2573403620697,2015
"Maumee",2015-01-06,2015,10.9606584471552,5.14629010899763,88.0610615811441,2015
"Maumee",2015-01-07,2015,6.12902513757677,9.66521844275931,33.2323086491835,2015
"Maumee",2015-01-08,2015,3.72779822829496,1.8167780691269,20.4086481655811,2015
"Maumee",2015-01-16,2015,1.92222547516984,1.29541282022315,16.7269434205773,2015
"Maumee",2015-01-17,2015,1.42525258446211,1.00935920735677,10.0281706434613,2015
"Maumee",2015-01-18,2015,0.904254321890304,0.63620750504425,6.44927100291049,2015
"Maumee",2015-01-19,2015,1.04470135033085,1.01861813659066,7.06031411925302,2015
"Maumee",2015-01-20,2015,1.34632605734041,0.883336100969952,14.3405047012639,2015
"Maumee",2015-01-21,2015,1.94307029882381,1.30157819059968,19.7096126005094,2015
"Maumee",2015-01-22,2015,3.21044536328705,2.24419481705503,35.1746368200916,2015
"Maumee",2015-01-23,2015,4.3237350998481,3.51049338827793,23.3806992076426,2015
"Maumee",2015-01-24,2015,2.46125499951744,1.82132869964291,15.5551315969502,2015
"Maumee",2015-01-25,2015,2.22393717153216,1.62941931379584,13.9931888367197,2015
"Maumee",2015-01-26,2015,1.95024148359157,1.50107739747464,17.8042848071123,2015
"Maumee",2015-01-27,2015,1.65327342537168,1.10218228358112,9.48525106399517,2015
"Maumee",2015-01-28,2015,1.82871735779255,1.21685327943339,10.3054410501167,2015
"Maumee",2015-01-29,2015,1.79639809482672,1.20848599106525,11.3075094623456,2015
"Maumee",2015-01-30,2015,1.11473321613333,0.760224419483155,6.90898254804899,2015
"Maumee",2015-01-31,2015,1.21614377252498,0.866870647543757,6.69931102373622,2015
"Maumee",2015-02-01,2015,1.20772755264591,0.858454427664691,5.62624298915535,2015
"Maumee",2015-02-02,2015,0.745129048362854,0.512606508448205,3.20246952700631,2015
"Maumee",2015-02-03,2015,1.23854584151413,1.05196632049454,9.28273577315515,2015
"Maumee",2015-02-04,2015,0.907645275597393,0.853708071104986,10.994616915737,2015
"Maumee",2015-02-05,2015,4.74237842786741,4.78929396054211,54.3633734868066,2015
"Maumee",2015-02-06,2015,5.98960838928292,4.4273231084759,61.2700807195976,2015
"Maumee",2015-02-07,2015,2.93428080877857,2.39637181603115,33.0265924220039,2015
"Maumee",2015-02-08,2015,0.706933110934955,0.529634674250035,6.35238661127939,2015
"Maumee",2015-02-09,2015,0.7926158564276,0.585771350158512,10.6341507076317,2015
"Maumee",2015-02-10,2015,1.3652326494783,0.976189079784307,25.3904631558569,2015
"Maumee",2015-02-11,2015,3.38394426814866,2.42548606503141,76.5299534631887,2015
"Maumee",2015-02-12,2015,2.39407203501769,1.66396496050875,56.2182447371884,2015
"Maumee",2015-02-13,2015,1.89658536344525,1.22720229399398,35.1426111461914,2015
"Maumee",2015-02-14,2015,1.18169598883392,0.72663293723328,13.4830778353286,2015
"Maumee",2015-02-15,2015,1.25024903563957,0.756138638320934,9.87472142520111,2015
"Maumee",2015-02-16,2015,0.902155703755085,0.577805028338227,7.89430550987259,2015
"Maumee",2015-02-17,2015,1.6399885201556,1.05427833438574,19.5376183396088,2015
"Maumee",2015-02-18,2015,0.906749828947469,0.625785093217267,8.61199485427573,2015
"Maumee",2015-02-19,2015,4.9420826034048,3.53358906143443,49.371405208014,2015
"Maumee",2015-02-20,2015,6.46899040181318,4.52494147277088,63.7849157235777,2015
"Maumee",2015-02-21,2015,4.95969794733773,3.425205764736,41.349083991893,2015
"Maumee",2015-02-22,2015,3.59372588836101,2.56993188528142,25.0725061978675,2015
"Maumee",2015-02-23,2015,3.04109340397632,2.19327342468595,20.2555251573938,2015
"Maumee",2015-02-24,2015,2.75024450303931,2.03202778568509,16.3438096900361,2015
"Maumee",2015-02-25,2015,3.49972845587447,2.46277187635611,20.2422565626814,2015
"Maumee",2015-02-26,2015,2.2850770944327,1.66824646771467,14.074953391475,2015
"Maumee",2015-02-27,2015,2.34888378467864,1.71482926611508,14.6120745868965,2015
"Maumee",2015-02-28,2015,2.56621309045114,1.8869213900376,16.1822378409625,2015
"Maumee",2015-03-01,2015,2.3574957306014,1.72224239002019,15.768399587316,2015
"Maumee",2015-03-02,2015,2.22317601469555,1.59723325327642,14.232643340682,2015
"Maumee",2015-03-03,2015,2.15029524759034,1.60639703790572,16.430785450705,2015
"Maumee",2015-03-04,2015,1.93414029808003,1.43577285931094,17.0750177235409,2015
"Maumee",2015-03-05,2015,1.85372135987512,1.28797523056259,14.7214365138135,2015
"Maumee",2015-03-06,2015,1.88667673248298,1.42390696791168,12.7083696886117,2015
"Maumee",2015-03-07,2015,1.82768979606313,1.35090115361188,12.078645608765,2015
"Maumee",2015-03-08,2015,1.23527599329658,0.92847541979808,8.19480479213088,2015
"Maumee",2015-03-09,2015,0.93697047377808,0.645958467804653,6.70870859225105,2015
"Maumee",2015-03-10,2015,1.09361926916928,0.64589594420736,8.991165132432,2015
"Maumee",2015-03-11,2015,8.64326208975667,3.15681642731347,52.737403844531,2015
"Maumee",2015-03-12,2015,34.89768174984,10.931027698873,157.436864558817,2015
"Maumee",2015-03-13,2015,142.0373025456,15.399833854944,432.630672258893,2015
"Maumee",2015-03-14,2015,71.3032695613459,13.8378312895334,299.781239519643,2015
"Maumee",2015-03-15,2015,55.3419194343671,7.11382616328384,270.544281163656,2015
"Maumee",2015-03-16,2015,34.9925810172571,7.44890507247096,181.666919651509,2015
"Maumee",2015-03-17,2015,21.716600501004,7.48448779537375,136.667210579301,2015
"Maumee",2015-03-18,2015,14.8468430831626,6.15607338944909,118.705154270464,2015
"Maumee",2015-03-19,2015,10.002970915335,4.65742353859978,78.8824887618701,2015
"Maumee",2015-03-20,2015,6.45746703099039,3.30104205576432,46.7176047130074,2015
"Maumee",2015-03-21,2015,4.09738184483085,2.02840685387666,30.5387920778097,2015
"Maumee",2015-03-22,2015,2.97200945027714,1.63936464339131,22.2812570886732,2015
"Maumee",2015-03-23,2015,2.49180734562378,1.28378995532815,20.0338800923577,2015
"Maumee",2015-03-24,2015,1.60157141229832,0.760361427713745,13.7635043244387,2015
"Maumee",2015-03-25,2015,1.63201806634106,0.708679965874971,18.7440715611858,2015
"Maumee",2015-03-26,2015,1.35654197819129,0.691881778174487,13.4973658365187,2015
"Maumee",2015-03-27,2015,6.75693766415235,2.33158649556672,59.4554556369514,2015
"Maumee",2015-03-28,2015,10.7408568767932,2.46130393102837,69.600205605191,2015
"Maumee",2015-03-29,2015,8.12253295049495,2.33925243227827,48.1052208103166,2015
"Maumee",2015-03-30,2015,6.26300548627018,1.9900831508369,82.7282499893356,2015
"Maumee",2015-03-31,2015,3.03938667287526,1.29190932404094,42.3780255899219,2015
"Maumee",2015-04-01,2015,2.14990624207848,0.959889449811802,28.2429011194626,2015
"Maumee",2015-04-02,2015,1.99043600139901,0.775075133048832,16.9440036030397,2015
"Maumee",2015-04-03,2015,1.63995426809795,0.625785093217267,13.5586770197075,2015
"Maumee",2015-04-04,2015,1.64693190155583,0.55414936122336,12.6124394614437,2015
"Maumee",2015-04-05,2015,2.0993355255377,0.710901456470957,15.8429467442099,2015
"Maumee",2015-04-06,2015,1.87214040387499,0.379940949453341,14.1770122903864,2015
"Maumee",2015-04-07,2015,1.78267280601231,0.0775075133048832,15.1010471755681,2015
"Maumee",2015-04-08,2015,2.14202582224404,0.263055802731725,22.416112332782,2015
"Maumee",2015-04-09,2015,3.60282714939302,0.316464546906144,33.3261511318855,2015
"Maumee",2015-04-10,2015,22.0384466985866,1.98778146693134,128.51439310117,2015
"Maumee",2015-04-11,2015,23.2052797409772,2.5189941824087,112.419657034619,2015
"Maumee",2015-04-12,2015,19.2839084554637,2.57118779406182,85.9511348300667,2015
"Maumee",2015-04-13,2015,13.0753832047205,2.34613002798048,61.35416136587,2015
"Maumee",2015-04-14,2015,7.11373645551381,1.93768783262208,40.3281280164471,2015
"Maumee",2015-04-15,2015,5.47506663957764,1.21947111526787,29.787375330293,2015
"Maumee",2015-04-16,2015,3.11186794137795,0.970409724660634,17.926352616366,2015
"Maumee",2015-04-17,2015,1.72463024775332,0.565452540246989,11.7488472251319,2015
"Maumee",2015-04-18,2015,1.73437740472954,0.43304387168448,9.51962545041984,2015
"Maumee",2015-04-19,2015,1.99346975507635,0.39634523849088,10.1875405745434,2015
"Maumee",2015-04-20,2015,1.94404811351712,0.547665936025824,15.3080927087945,2015
"Maumee",2015-04-21,2015,9.12499281481133,2.14271086339699,89.0702739939681,2015
"Maumee",2015-04-22,2015,6.0185758437504,1.62501547781261,60.2760370751603,2015
"Maumee",2015-04-23,2015,4.83291640253157,1.61097213417719,52.5000370850347,2015
"Maumee",2015-04-24,2015,3.49586286651141,1.41813304962255,31.495745636966,2015
"Maumee",2015-04-25,2015,2.05517239035253,0.783931736526221,17.63846407184,2015
"Maumee",2015-04-26,2015,1.68373329092237,0.697029373123776,12.3383251372429,2015
"Maumee",2015-04-27,2015,1.41131525910036,0.523730271931776,10.8632684299112,2015
"Maumee",2015-04-28,2015,1.09618817349283,0.355316166580435,9.49525755797929,2015
"Maumee",2015-04-29,2015,0.942274105878874,0.185890810003315,9.49325136603137,2015
"Maumee",2015-04-30,2015,0.961797778737869,0.110976666777446,10.1235381582537,2015
"Maumee",2015-05-01,2015,0.588548213403495,0.023731782798528,8.03083529902188,2015
"Maumee",2015-05-02,2015,0.557085251878848,0.0202576455228672,8.80701139106652,2015
"Maumee",2015-05-03,2015,0.738474362877082,0.0143858642118912,8.85689706645435,2015
"Maumee",2015-05-04,2015,0.486863640550668,0.0113521105345536,6.80417125164806,2015
"Maumee",2015-05-05,2015,0.348994215368951,0.0275729064061248,5.10886565839198,2015
"Maumee",2015-05-06,2015,0.603337762580515,0.031683153323808,5.85233103538339,2015
"Maumee",2015-05-07,2015,0.605368420283894,0.010030959739584,6.34959751515667,2015
"Maumee",2015-05-08,2015,0.925079572939899,0.0219213168943104,7.4368067563948,2015
"Maumee",2015-05-09,2015,0.483125273116013,0.0106181378706816,6.88055334020168,2015
"Maumee",2015-05-10,2015,0.547587645608344,0.0053580004462656,6.89038857389756,2015
"Maumee",2015-05-11,2015,0.625670919691776,0.063937174275072,8.04466660610995,2015
"Maumee",2015-05-12,2015,2.81698708394074,0.593049912408576,33.2107950948803,2015
"Maumee",2015-05-13,2015,6.4406101254768,0.50093634309264,46.515517572888,2015
"Maumee",2015-05-14,2015,1.63587827323791,0.0292121120221056,18.6519335261144,2015
"Maumee",2015-05-15,2015,1.4853160141223,0.319914218426342,15.9842854135162,2015
"Maumee",2015-05-16,2015,1.13442814928056,0.369922222591488,10.5140116154336,2015
"Maumee",2015-05-17,2015,1.37685932015749,0.439943214724877,10.0127816832754,2015
"Maumee",2015-05-18,2015,1.50244204294598,0.509254699949856,10.8519081641248,2015
"Maumee",2015-05-19,2015,2.42186513322298,0.739306198562803,16.3794562957449,2015
"Maumee",2015-05-20,2015,1.84591678388262,0.688906742310259,12.7359425950179,2015
"Maumee",2015-05-21,2015,1.33646635788906,0.328868684925581,8.81647963843046,2015
"Maumee",2015-05-22,2015,1.03497485332591,0.122793626665786,8.68911091549321,2015
"Maumee",2015-05-23,2015,0.835994864150208,0.162281355982099,8.24192583715146,2015
"Maumee",2015-05-24,2015,0.747697952686407,0.0089544664992384,7.75904522159008,2015
"Maumee",2015-05-25,2015,0.843329697637836,0.0620940873635712,12.066950977654,2015
"Maumee",2015-05-26,2015,0.424060046278687,0.0979119533605248,4.39928535271599,2015
"Maumee",2015-05-27,2015,0.417131344331735,0.0845536508780544,5.42552593134182,2015
"Maumee",2015-05-28,2015,2.76254099173471,0.314947670067475,28.1953152250883,2015
"Maumee",2015-05-29,2015,2.8215988788454,0.142146039236544,27.0930350784853,2015
"Maumee",2015-05-30,2015,0.899921436597913,0.034374386424672,9.79670013103152,2015
"Maumee",2015-05-31,2015,6.95682478917225,0.526138789636186,48.259626911457,2015
"Maumee",2015-06-01,2015,55.7620363824102,8.26208561965248,249.200463135939,2015
"Maumee",2015-06-02,2015,43.8201742251063,11.3423242323686,168.851389953972,2015
"Maumee",2015-06-03,2015,26.6791540097667,8.95801403378045,101.30761672554,2015
"Maumee",2015-06-04,2015,12.9333812415994,5.00300233450618,68.5121889940226,2015
"Maumee",2015-06-05,2015,7.44514957900748,3.37284904804646,39.257751214967,2015
"Maumee",2015-06-06,2015,4.30879630956276,2.32150660431621,35.3429367519175,2015
"Maumee",2015-06-07,2015,3.12548068771723,1.61973087463273,19.6017430846757,2015
"Maumee",2015-06-08,2015,2.21579958942364,1.1222632319812,14.0723382740578,2015
"Maumee",2015-06-09,2015,3.30208919009811,1.25142339190176,20.8069995960199,2015
"Maumee",2015-06-10,2015,9.4386437998393,3.38606055599616,52.6109158887903,2015
"Maumee",2015-06-11,2015,11.4831980523211,3.30000226115717,60.4528021583761,2015
"Maumee",2015-06-12,2015,9.72802475544856,2.90897832447936,45.2095355463051,2015
"Maumee",2015-06-13,2015,6.37630066395611,2.42239726340428,31.8011394295254,2015
"Maumee",2015-06-14,2015,32.8429279957476,6.31950463593792,97.6286399122702,2015
"Maumee",2015-06-15,2015,56.7507036770847,9.1176989614641,188.511107704435,2015
"Maumee",2015-06-16,2015,73.5365037199538,14.9243826737914,236.696832743299,2015
"Maumee",2015-06-17,2015,86.0663685382946,20.8064735822775,319.198289257124,2015
"Maumee",2015-06-20,2015,40.5909513945019,17.5009665261413,61.5356564951419,2015
"Maumee",2015-06-21,2015,32.3481869256215,19.9304568198167,85.0614512247629,2015
"Maumee",2015-06-22,2015,24.263558226381,12.9292954604372,77.611737423153,2015
"Maumee",2015-06-23,2015,17.7459258250827,10.2781182380997,32.2359162922218,2015
"Maumee",2015-06-24,2015,13.8573060308815,8.16373328269363,29.0149180330787,2015
"Maumee",2015-06-25,2015,7.69120168169284,5.00006644385069,23.6652359436703,2015
"Maumee",2015-06-26,2015,6.13879811951709,3.71984685776968,27.1948126212089,2015
"Maumee",2015-06-27,2015,22.8837997142012,9.14187418608038,91.3022848648028,2015
"Maumee",2015-06-28,2015,84.2926556356161,20.4548395118941,249.201443465168,2015
"Maumee",2015-06-29,2015,79.6551815419808,17.0817458062931,244.453632552221,2015
"Maumee",2015-06-30,2015,58.288738127295,18.3077791808594,167.866181165674,2015
"Maumee",2015-07-01,2015,32.8593581097493,13.8676251428521,74.3808984934794,2015
"Maumee",2015-07-02,2015,23.8355787660772,10.436357307596,85.3481762866958,2015
"Maumee",2015-07-03,2015,16.464964111086,7.7443902340681,62.8662266059645,2015
"Maumee",2015-07-04,2015,12.7730816118098,5.6995423925207,47.5301124519137,2015
"Maumee",2015-07-05,2015,8.56668427515936,4.04639129592634,25.1532431908934,2015
"Maumee",2015-07-06,2015,5.73894754991233,3.11647851299484,23.1830617767979,2015
"Maumee",2015-07-07,2015,4.42489501816712,2.5964799483754,18.4219527063506,2015
"Maumee",2015-07-08,2015,2.91114599041333,1.70050864391775,12.5848040314403,2015
"Maumee",2015-07-09,2015,2.93034182214913,1.61718643606464,15.0721775841224,2015
"Maumee",2015-07-13,2015,20.5290930797225,8.51628481890681,60.583326963768,2015
"Maumee",2015-07-15,2015,NA,NA,NA,2015
"Maumee",2015-07-16,2015,NA,NA,NA,2015
"Maumee",2015-07-17,2015,NA,NA,NA,2015
"Maumee",2015-07-18,2015,NA,NA,NA,2015
"Maumee",2015-07-20,2015,NA,NA,NA,2015
"Maumee",2015-07-21,2015,19.2633572208753,10.6455395167995,55.3504688566926,2015
"Maumee",2015-07-22,2015,12.2659065010742,7.4681718548976,38.2008305789914,2015
"Maumee",2015-07-23,2015,7.95332778571699,4.79724533106739,27.7735256009165,2015
"Maumee",2015-07-24,2015,4.47160612586285,3.06624420059167,16.6453256603548,2015
"Maumee",2015-07-25,2015,2.56479407663432,1.68950720921149,10.9919746141471,2015
"Maumee",2015-07-26,2015,1.907154569805,0.876950538794266,8.00323792686029,2015
"Maumee",2015-07-27,2015,1.94229809841703,0.8153977562703,8.4429792991026,2015
"Maumee",2015-07-28,2015,1.29880866708134,0.670117042115136,5.81174234707127,2015
"Maumee",2015-07-29,2015,1.19182970474645,0.622017366876058,5.6648010197641,2015
"Maumee",2015-07-30,2015,0.914745237832581,0.441215434008922,6.94758951016865,2015
"Maumee",2015-07-31,2015,1.12019886590363,0.390767046245453,7.14037966321237,2015
"Maumee",2015-08-01,2015,0.664524170416431,0.253293966302227,5.24964161532263,2015
"Maumee",2015-08-02,2015,0.892305246922468,0.276120516148646,6.21997794271688,2015
"Maumee",2015-08-03,2015,0.676058143066589,0.24139545389568,4.72380728842109,2015
"Maumee",2015-08-04,2015,1.80542595859235,0.215787963178368,10.3434363683498,2015
"Maumee",2015-08-05,2015,1.4312466945504,0.362582495952768,12.9957199865176,2015
"Maumee",2015-08-06,2015,1.07186921256321,0.144396888739085,9.56351701571939,2015
"Maumee",2015-08-07,2015,0.702901154434752,0.04159178428608,6.94166879734675,2015
"Maumee",2015-08-08,2015,1.02482156480901,0.0503260589861568,6.92669575500376,2015
"Maumee",2015-08-09,2015,0.722131238228198,0.0153644944303872,6.27255485120557,2015
"Maumee",2015-08-10,2015,0.698888770538919,0.041836441840704,4.95651739912762,2015
"Maumee",2015-08-11,2015,0.966289691440766,0.077801102370432,6.89317767002028,2015
"Maumee",2015-08-12,2015,1.11524699699804,0.0602836214593536,7.49161004863058,2015
"Maumee",2015-08-13,2015,0.861057584045891,0.036209318084352,5.64865362115891,2015
"Maumee",2015-08-14,2015,0.499395000498509,0.028624933891008,3.20379067780128,2015
"Maumee",2015-08-15,2015,0.62462541640835,0.0349370988003072,3.75573812103302,2015
"Maumee",2015-08-16,2015,1.05035892036066,0.0636354299577024,5.74590499912195,2015
"Maumee",2015-08-17,2015,0.852063972337912,0.10153288516896,5.58227802658942,2015
"Maumee",2015-08-24,2015,0.486102755555787,0.0730792115661888,3.52418197845914,2015
"Maumee",2015-08-25,2015,0.97245506181729,0.16565763023591,6.67107754193261,2015
"Maumee",2015-08-26,2015,0.8512908544653,0.163626972532531,6.25657871288863,2015
"Maumee",2015-08-27,2015,0.661280011242117,0.190245714475622,4.59408169770762,2015
"Maumee",2015-08-28,2015,0.837007746426351,0.158978478994675,5.32717359438298,2015
"Maumee",2015-08-29,2015,0.462264057405888,0.0752566638023424,2.97075680359747,2015
"Maumee",2015-08-31,2015,0.295249189385701,0.069997138021813,1.74803663600419,2015
"Maumee",2015-09-01,2015,0.274521923686733,0.0639436984765286,2.14502043071264,2015
"Maumee",2015-09-02,2015,0.316587364998565,0.0627987011208883,2.21570199824352,2015
"Maumee",2015-09-03,2015,0.437179562987844,0.114127856081004,2.20569550425939,2015
"Maumee",2015-09-04,2015,0.391268104917323,0.114418998571006,2.12011673822747,2015
"Maumee",2015-09-05,2015,0.265256252778013,0.0737202143593037,1.97815908530798,2015
"Maumee",2015-09-06,2015,0.708242028852194,0.208185229668427,5.40663225168599,2015
"Maumee",2015-09-07,2015,1.45659512010154,0.328205391110822,13.782177132691,2015
"Maumee",2015-09-08,2015,0.505756096918733,0.136421052458342,7.54974068360924,2015
"Maumee",2015-09-09,2015,0.396492033023654,0.127637846247341,5.01318008877853,2015
"Maumee",2015-09-10,2015,0.181100415083777,0.0558186210874656,2.24638939532,2015
"Maumee",2015-09-11,2015,0.13538125785119,0.0340636713302995,1.47609242431298,2015
"Maumee",2015-09-12,2015,0.223891021387515,0.0409556746440576,1.99727173347521,2015
"Maumee",2015-09-13,2015,0.284659064805024,0.07156233472752,2.04509249910202,2015
"Maumee",2015-09-14,2015,0.20554421253065,0.0680239442615761,0.979132531037838,2015
"Maumee",2015-09-15,2015,0.119618460921875,0.0431277444140095,0.87638831573374,2015
"Maumee",2015-09-16,2015,0.157676900804076,0.0502595121312991,1.13625916641937,2015
"Maumee",2015-09-17,2015,0.162624855188791,0.0508202672464973,1.27163602043458,2015
"Maumee",2015-09-18,2015,0.249096865952653,0.0777436078450954,2.09273099485063,2015
"Maumee",2015-09-19,2015,0.31666223021028,0.094796973375052,2.39412781694014,2015
"Maumee",2015-09-20,2015,0.241154058441784,0.0570296759828544,1.91293827439632,2015
"Maumee",2015-09-21,2015,0.231116762071536,0.0635950614611894,1.82045992066644,2015
"Maumee",2015-09-22,2015,0.379834523417079,0.0915263911848384,3.06003234527976,2015
"Maumee",2015-09-23,2015,NA,NA,NA,2015
"Maumee",2015-09-24,2015,NA,NA,NA,2015
"Maumee",2015-09-25,2015,NA,NA,NA,2015
"Maumee",2015-09-26,2015,0.25293011158699,0.0472365233863649,1.91307919714778,2015
"Maumee",2015-09-27,2015,0.187192290330893,0.0324298481805204,2.00344395426326,2015
"Maumee",2015-09-28,2015,0.172722331201039,0.085317976369797,1.44034627356172,2015
"Maumee",2015-09-29,2015,0.282697155874494,0.0305834176157731,2.02914327311608,2015
"Maumee",2015-09-30,2015,0.19898957975184,0.0203281068985989,1.8498577277725,2015
"Maumee",2015-10-01,2015,0.139316574617317,0.0219252314151844,1.05880596709161,2016
"Maumee",2015-10-02,2015,0.148906123196849,0.0226660544905859,1.12837532137917,2016
"Maumee",2015-10-03,2015,0.0964498798140918,0.0176740617460378,0.842463609894466,2016
"Maumee",2015-10-04,2015,0.119165844445821,0.0204215660844653,1.19646351883102,2016
"Maumee",2015-10-05,2015,0.112680731111158,0.0332489616734016,1.03969503152727,2016
"Maumee",2015-10-06,2015,0.0700183498317989,0.0149309612435935,0.76933742407779,2016
"Maumee",2015-10-07,2015,0.0657899822467432,0.00833744014647667,0.829196320022316,2016
"Maumee",2015-10-08,2015,0.0587564200718797,0.00904939363043251,0.656727423465674,2016
"Maumee",2015-10-09,2015,0.0781910865125027,0.0102159208508797,0.955581519589982,2016
"Maumee",2015-10-10,2015,0.0551623516629422,0.00826844671607271,0.640804620495635,2016
"Maumee",2015-10-11,2015,0.0763254747954728,0.0106112874591521,0.840565556585694,2016
"Maumee",2015-10-12,2015,0.0746986427353171,0.0152942777122101,0.751157594001956,2016
"Maumee",2015-10-13,2015,0.0681018982749182,0.00741703842598118,0.6951787833806,2016
"Maumee",2015-10-14,2015,0.0428640035701248,0.0040185003346992,0.473290039420128,2016
"Maumee",2015-10-15,2015,0.0540203880609792,0.0067525485076224,0.61785818844745,2016
"Maumee",2015-10-16,2015,0.0422768254390272,0.0046974250487808,0.455650229731738,2016
"Maumee",2015-10-17,2015,0.0443686475310624,0.0049298497256736,0.476716468472637,2016
"Maumee",2015-10-18,2015,0.0442365324515654,0.00323681944767552,0.511956942640678,2016
"Maumee",2015-10-19,2015,0.04949150148514,0.0113243266110066,0.551117228402322,2016
"Maumee",2015-10-20,2015,0.0409997130038899,0.00323681944767552,0.491457086138733,2016
"Maumee",2015-10-21,2015,0.027575352981671,0.0017676508321584,0.350348394933795,2016
"Maumee",2015-10-22,2015,0.0345089480797152,0.00394387978053888,0.471293633774396,2016
"Maumee",2015-10-23,2015,0.0267508570225882,0.00150709053648384,0.336457962270017,2016
"Maumee",2015-10-24,2015,0.0538090039337841,0.00309247149044736,0.575199697223209,2016
"Maumee",2015-10-25,2015,0.0553302846084361,0.00227384731267546,0.629097756506876,2016
"Maumee",2015-10-26,2015,0.0297233239824925,0.00374280185283228,0.333839667702626,2016
"Maumee",2015-10-27,2015,0.0392920032726144,0,0.361218530085739,2016
"Maumee",2015-10-28,2015,0.163565318828766,0.00824006643973632,1.67273348726647,2016
"Maumee",2015-10-29,2015,0.148777433323117,0.00703439401054925,1.45611956018369,2016
"Maumee",2015-10-30,2015,0.116506906142167,0.00437447707667712,1.22193726341848,2016
"Maumee",2015-10-31,2015,0.360451773309548,0.0191933851602528,4.30699562996073,2016
"Maumee",2015-11-01,2015,0.390777321862747,0.0153547081282022,5.08624706746699,2016
"Maumee",2015-11-02,2015,0.285486007339653,0.0240192554252112,3.3908326015991,2016
"Maumee",2015-11-03,2015,0.265070313036499,0.0131439824646198,3.50287132682117,2016
"Maumee",2015-11-04,2015,0.272573960236817,0.00670263836647911,3.45856139710322,2016
"Maumee",2015-11-05,2015,0.234084433743369,0.00566333307443635,2.84865653644149,2016
"Maumee",2015-11-06,2015,0.30990185266091,0.00986948575353216,3.23916522430926,2016
"Maumee",2015-11-07,2015,0.18412438245893,0.00488825794138752,2.38058161745572,2016
"Maumee",2015-11-08,2015,0.157213030080508,0.00501743713022899,2.2662091038201,2016
"Maumee",2015-11-09,2015,0.105893263854052,0.00712147680889823,1.53049825506017,2016
"Maumee",2015-11-10,2015,0.0970385258905171,0.00746450199157824,1.54639599592196,2016
"Maumee",2015-11-11,2015,0.0776298420821952,0.0040857811622208,1.28395673022789,2016
"Maumee",2015-11-12,2015,0.155487215690191,0.00951962545041984,2.20696650025567,2016
"Maumee",2015-11-16,2015,0.151456727135315,0.0147249595826001,2.31181865446821,2016
"Maumee",2015-11-22,2015,0.0754396676532011,0.00840888015242688,1.26373456005044,2016
"Maumee",2015-11-30,2015,0.29159119195774,0.0308562107891789,3.97530849000588,2016
"Maumee",2015-12-07,2015,0.160311373352267,0.0480385108504224,2.3538870316707,2016
"Maumee",2015-12-08,2015,0.139975045959832,0.0464262175654502,1.94061589423582,2016
"Maumee",2015-12-09,2015,0.11099535861462,0.0223020040493053,1.47364780602718,2016
"Maumee",2015-12-10,2015,0.0939609785109018,0.0330214301476013,1.25631531970647,2016
"Maumee",2015-12-11,2015,0.0926273501806464,0.0324195725632262,1.23657512491163,2016
"Maumee",2015-12-12,2015,0.107178113584354,0.0221366155423795,1.52004760057673,2016
"Maumee",2015-12-13,2015,0.101519477934967,0.025087185651145,1.38983008507343,2016
"Maumee",2015-12-14,2015,0.0785651679135228,0.00836484179259456,1.12088880020767,2016
"Maumee",2015-12-15,2015,0.0851016838004122,0.0132971380938144,1.59565657125773,2016
"Maumee",2015-12-16,2015,0.104282836082934,0.0162941931379584,1.55772486398882,2016
"Maumee",2015-12-17,2015,0.176659880467352,0.0136849203178934,1.55137233058301,2016
"Maumee",2015-12-18,2015,0.102932326381409,0.0188709265032584,1.50281196516858,2016
"Maumee",2015-12-19,2015,0.0718045457065978,0.00930799666567008,0.983988218942266,2016
"Maumee",2015-12-20,2015,0.0669187343407565,0.0115820886359002,1.11188050904642,2016
"Maumee",2015-12-21,2015,0.0753251067532485,0.0130484436895391,1.03319949578078,2016
"Maumee",2015-12-22,2015,0.125115916174277,0.0312789790435692,1.91025193444654,2016
"Maumee",2015-12-23,2015,0.14440667504127,0.0412590500117914,2.48585776321043,2016
"Maumee",2015-12-24,2015,0.35138941282872,0.0890186512499424,4.86791466572053,2016
"Maumee",2015-12-25,2015,1.55631563647419,0.262116317721969,21.5590671326319,2016
"Maumee",2015-12-26,2015,1.87700297277314,0.408852132683259,16.5027588101243,2016
"Maumee",2015-12-27,2015,4.66203533350444,1.52613712711132,26.132485053276,2016
"Maumee",2015-12-28,2015,14.3893138834114,2.65463233069225,90.800492220269,2016
"Maumee",2015-12-29,2015,64.1788633180332,9.29693814420108,253.216605583455,2016
"Maumee",2015-12-30,2015,66.4803080028703,12.8019512032554,301.18274672922,2016
"Maumee",2015-12-31,2015,45.3402805434962,12.0779605676121,196.794071788156,2016
"Maumee",2016-01-01,2016,31.955114661528,9.63030852813174,130.884647723245,2016
"Maumee",2016-01-02,2016,20.0748863295631,6.6420611559542,70.6338593077219,2016
"Maumee",2016-01-03,2016,13.7342188151502,4.78672505621856,44.774289756629,2016
