,Z1,,Z2,,Z3,,Z4,,Z5,,Z6,,Z7,,Z8,,Z9,,Z10,,Z11,,Z12,,Z13,,Z14,,Z15,,Z16,,Z17,,Z18,,Z19,,Z20,,Z21,,Z22,,Z23,,Z24,,Z25,,Z26,,Z27,,Z28,,Z29,,Z30,,Z31,,Z32,,Z33,,Z34,,Z35,,Z36,,Z37,,Z38,,Z39,,Z40,,Z41,,Z42,,Z43,,Z44,,Z45,,Z46,,Z47,,Z48,,Z49,,Z50,,Z51,,Z52,,Z53,,Z54,,Z55,,Z56,,Z57,,Z58,,Z59,,Z60,,Z61,,Z62,,Z63,,Z64,,Z65,,Z66,,Z67,,Z68,,Z69,,Z70,,Z71,,Z72,,Z73,,Z74,,Z75,,Z76,,Z77,,Z78,,Z79,,Z80,,Z81,,Z82,,Z83,,Z84,,Z85,,Z86,,Z87,,Z88,,Z89,,Z90,,Z91,,Z92,,Z93
241.4837799,6.28E-05,241.4837799,0.016511954,241.4837799,0.060684845,241.4837799,0.057835031,241.4837799,0.029295102,241.4837799,0.006201668,241.4837799,0.002421849,241.4837799,0.009515653,241.4837799,0.007326795,241.4837799,0.015736951,241.4837799,0.015098277,241.4837799,0.032894135,241.4837799,0.024905089,241.4837799,0.029537477,241.4837799,0.018970596,241.4837799,0.010865937,241.4837799,0.007616165,241.4837799,0.026781281,241.4837799,0.022733979,241.4837799,0.009706865,241.4837799,0.007592799,241.4837799,0.013330528,241.4837799,0.007299732,241.4837799,0.007226687,241.4837799,0.004798281,241.4837799,0.022666527,241.4837799,0.007468269,241.4837799,0.022242941,241.4837799,0.017892456,241.4837799,0.031523198,241.4837799,0.013656597,241.4837799,0.025206992,241.4837799,0.038515612,241.4837799,0.007617193,241.4837799,0.018444439,241.4837799,0.012526004,241.4837799,0.021840291,241.4837799,0.006429151,241.4837799,0.015208715,241.4837799,0.014213116,241.4837799,0.00558779,241.4837799,0.020516537,241.4837799,0.017013188,241.4837799,0.01992362,241.4837799,0.027822817,241.4837799,0.034377046,241.4837799,0.013868508,241.4837799,0.012052435,241.4837799,0.00855307,241.4837799,0.011210772,241.4837799,0.005182678,241.4837799,0.0151172,241.4837799,0.090293854,241.4837799,0.013582795,241.4837799,0.032319251,241.4837799,0.004752322,241.4837799,0.011278512,241.4837799,0.030816216,241.4837799,0.00969633,241.4837799,0.000240495,241.4837799,0.004667302,241.4837799,0.008646961,241.4837799,0.02719182,241.4837799,-0.002367125,241.4837799,0.021813316,241.4837799,0.003702939,241.4837799,0.00658873,241.4837799,0.043514676,241.4837799,0.004225013,241.4837799,0.005842735,241.4837799,0.045542672,241.4837799,0.000804115,241.4837799,0.008096311,241.4837799,-0.004027195,241.4837799,0.003167488,241.4837799,-0.008609046,241.4837799,-0.00321003,241.4837799,0.001578908,241.4837799,0.00109379,241.4837799,0.001976874,241.4837799,-0.004286461,241.4837799,-0.012374587,241.4837799,8.83E-06,241.4837799,-0.007685884,241.4837799,-0.002623987,241.4837799,0.011875884,241.4837799,0.003212497,241.4837799,-0.005492142,241.4837799,-0.000136139,241.4837799,-0.001116165,241.4837799,-0.000974083,241.4837799,0.000803493,241.4837799,-0.001854698
241.3269501,0.000153531,241.3269501,0.016589053,241.3269501,0.06086221,241.3269501,0.05785612,241.3269501,0.029443834,241.3269501,0.006248437,241.3269501,0.002534317,241.3269501,0.009756845,241.3269501,0.007537457,241.3269501,0.015770582,241.3269501,0.015250834,241.3269501,0.033307675,241.3269501,0.024934204,241.3269501,0.0297595,241.3269501,0.019228462,241.3269501,0.011101904,241.3269501,0.007680423,241.3269501,0.026917284,241.3269501,0.023023976,241.3269501,0.00977318,241.3269501,0.007740711,241.3269501,0.013343181,241.3269501,0.007468691,241.3269501,0.007370446,241.3269501,0.004912596,241.3269501,0.022806542,241.3269501,0.007575202,241.3269501,0.022414027,241.3269501,0.018146334,241.3269501,0.031821243,241.3269501,0.013870326,241.3269501,0.025489973,241.3269501,0.038654495,241.3269501,0.007777947,241.3269501,0.018654188,241.3269501,0.012533518,241.3269501,0.021977397,241.3269501,0.006533884,241.3269501,0.015255633,241.3269501,0.014367073,241.3269501,0.005744621,241.3269501,0.020784391,241.3269501,0.017241828,241.3269501,0.019966306,241.3269501,0.027911831,241.3269501,0.034492552,241.3269501,0.014219347,241.3269501,0.012141949,241.3269501,0.008704768,241.3269501,0.011204716,241.3269501,0.005221006,241.3269501,0.015190459,241.3269501,0.089847229,241.3269501,0.013830934,241.3269501,0.032415107,241.3269501,0.004839637,241.3269501,0.01146904,241.3269501,0.030972142,241.3269501,0.009897843,241.3269501,0.000281808,241.3269501,0.0048944,241.3269501,0.008769821,241.3269501,0.027292751,241.3269501,-0.002233023,241.3269501,0.021841571,241.3269501,0.003924466,241.3269501,0.006686956,241.3269501,0.043727271,241.3269501,0.004278706,241.3269501,0.005985564,241.3269501,0.046246417,241.3269501,0.000912999,241.3269501,0.008234977,241.3269501,-0.003946143,241.3269501,0.003243844,241.3269501,-0.008543617,241.3269501,-0.003030074,241.3269501,0.001731205,241.3269501,0.001143412,241.3269501,0.002036843,241.3269501,-0.004275541,241.3269501,-0.012405834,241.3269501,8.49E-05,241.3269501,-0.0077193,241.3269501,-0.002492384,241.3269501,0.012131248,241.3269501,0.003449977,241.3269501,-0.005511057,241.3269501,-0.000156841,241.3269501,-0.00109649,241.3269501,-0.000786841,241.3269501,0.000943844,241.3269501,-0.001709763
241.1701355,7.22E-05,241.1701355,0.016641822,241.1701355,0.061005954,241.1701355,0.057967067,241.1701355,0.029456882,241.1701355,0.006491446,241.1701355,0.002606655,241.1701355,0.009876843,241.1701355,0.007544358,241.1701355,0.015899772,241.1701355,0.015439786,241.1701355,0.033660341,241.1701355,0.02534643,241.1701355,0.029945249,241.1701355,0.019320197,241.1701355,0.011423327,241.1701355,0.007774653,241.1701355,0.02710546,241.1701355,0.023289422,241.1701355,0.009965034,241.1701355,0.00784924,241.1701355,0.013733643,241.1701355,0.007511171,241.1701355,0.007300917,241.1701355,0.004882096,241.1701355,0.022952659,241.1701355,0.007642826,241.1701355,0.022586761,241.1701355,0.018333202,241.1701355,0.031797793,241.1701355,0.013983071,241.1701355,0.025882725,241.1701355,0.038858641,241.1701355,0.007856567,241.1701355,0.018687345,241.1701355,0.012676459,241.1701355,0.021989923,241.1701355,0.006463385,241.1701355,0.015309876,241.1701355,0.014342832,241.1701355,0.005705434,241.1701355,0.020979598,241.1701355,0.017599797,241.1701355,0.020030141,241.1701355,0.028059401,241.1701355,0.03477408,241.1701355,0.014228709,241.1701355,0.012157841,241.1701355,0.008794123,241.1701355,0.010769255,241.1701355,0.005257477,241.1701355,0.015368496,241.1701355,0.092306696,241.1701355,0.013598634,241.1701355,0.032513604,241.1701355,0.004917779,241.1701355,0.011513109,241.1701355,0.031152293,241.1701355,0.010023362,241.1701355,0.000373177,241.1701355,0.004938463,241.1701355,0.008822124,241.1701355,0.027416397,241.1701355,-0.00228396,241.1701355,0.022067619,241.1701355,0.003858882,241.1701355,0.006881054,241.1701355,0.043992907,241.1701355,0.004417962,241.1701355,0.006014723,241.1701355,0.046381485,241.1701355,0.001050324,241.1701355,0.008374927,241.1701355,-0.003931675,241.1701355,0.003246582,241.1701355,-0.008498182,241.1701355,-0.003035832,241.1701355,0.001749164,241.1701355,0.001190235,241.1701355,0.002175798,241.1701355,-0.004247396,241.1701355,-0.01231999,241.1701355,0.000157312,241.1701355,-0.007705771,241.1701355,-0.002579575,241.1701355,0.012404474,241.1701355,0.003813832,241.1701355,-0.005466735,241.1701355,-0.000135621,241.1701355,-0.000942262,241.1701355,-0.000645634,241.1701355,0.001137572,241.1701355,-0.001531197
241.0133209,0.000104255,241.0133209,0.016917955,241.0133209,0.061433978,241.0133209,0.058251712,241.0133209,0.029748356,241.0133209,0.006590123,241.0133209,0.002766737,241.0133209,0.010172211,241.0133209,0.007840199,241.0133209,0.016152382,241.0133209,0.015642265,241.0133209,0.034182474,241.0133209,0.025882119,241.0133209,0.030358735,241.0133209,0.019653749,241.0133209,0.011354023,241.0133209,0.008061474,241.0133209,0.027393512,241.0133209,0.023739867,241.0133209,0.010145447,241.0133209,0.008129016,241.0133209,0.0135817,241.0133209,0.007703451,241.0133209,0.007648227,241.0133209,0.005116249,241.0133209,0.023156678,241.0133209,0.008070309,241.0133209,0.023196653,241.0133209,0.018836841,241.0133209,0.032301795,241.0133209,0.014223601,241.0133209,0.026339773,241.0133209,0.039359514,241.0133209,0.008153782,241.0133209,0.018947693,241.0133209,0.012783056,241.0133209,0.022252614,241.0133209,0.006580714,241.0133209,0.015460735,241.0133209,0.014620077,241.0133209,0.005859002,241.0133209,0.022082053,241.0133209,0.018290326,241.0133209,0.020176547,241.0133209,0.028167909,241.0133209,0.035301119,241.0133209,0.014600988,241.0133209,0.012524592,241.0133209,0.009162907,241.0133209,0.011356042,241.0133209,0.005351339,241.0133209,0.015567803,241.0133209,0.088541903,241.0133209,0.013818133,241.0133209,0.032849379,241.0133209,0.005114756,241.0133209,0.011769989,241.0133209,0.031547695,241.0133209,0.010382746,241.0133209,0.000675398,241.0133209,0.005293557,241.0133209,0.00884553,241.0133209,0.027402913,241.0133209,-0.002067295,241.0133209,0.02213563,241.0133209,0.004108057,241.0133209,0.007009046,241.0133209,0.044187628,241.0133209,0.00471804,241.0133209,0.0062112,241.0133209,0.047303975,241.0133209,0.001200359,241.0133209,0.008550984,241.0133209,-0.003854505,241.0133209,0.003310901,241.0133209,-0.008507878,241.0133209,-0.002900137,241.0133209,0.002021057,241.0133209,0.001424483,241.0133209,0.002177099,241.0133209,-0.004190177,241.0133209,-0.012342735,241.0133209,0.000154489,241.0133209,-0.007705568,241.0133209,-0.002452746,241.0133209,0.013106313,241.0133209,0.004375835,241.0133209,-0.005445773,241.0133209,-7.33E-05,241.0133209,-0.00069257,241.0133209,-0.000380874,241.0133209,0.001417471,241.0133209,-0.001120245
240.8564911,5.64E-05,240.8564911,0.016965004,240.8564911,0.061800882,240.8564911,0.058796845,240.8564911,0.030042605,240.8564911,0.006598349,240.8564911,0.003006059,240.8564911,0.010395473,240.8564911,0.008173302,240.8564911,0.016442049,240.8564911,0.01584967,240.8564911,0.034861811,240.8564911,0.026350804,240.8564911,0.030813104,240.8564911,0.020009702,240.8564911,0.011508724,240.8564911,0.008266399,240.8564911,0.027750542,240.8564911,0.02409946,240.8564911,0.010416498,240.8564911,0.008429689,240.8564911,0.013831334,240.8564911,0.007889807,240.8564911,0.007768381,240.8564911,0.005231617,240.8564911,0.023448845,240.8564911,0.008294365,240.8564911,0.023539318,240.8564911,0.019152544,240.8564911,0.032562625,240.8564911,0.014640746,240.8564911,0.026807658,240.8564911,0.039650992,240.8564911,0.008458882,240.8564911,0.019269457,240.8564911,0.012966403,240.8564911,0.022516906,240.8564911,0.006551964,240.8564911,0.015465536,240.8564911,0.014788775,240.8564911,0.005893322,240.8564911,0.022681691,240.8564911,0.019263746,240.8564911,0.020339604,240.8564911,0.028294457,240.8564911,0.035521671,240.8564911,0.014780365,240.8564911,0.012902105,240.8564911,0.009313868,240.8564911,0.011197119,240.8564911,0.005417438,240.8564911,0.015769053,240.8564911,0.081885159,240.8564911,0.013826738,240.8564911,0.032731432,240.8564911,0.005334699,240.8564911,0.011972359,240.8564911,0.031904761,240.8564911,0.010810707,240.8564911,0.000887086,240.8564911,0.005528167,240.8564911,0.008948999,240.8564911,0.027455965,240.8564911,-0.001893876,240.8564911,0.022408821,240.8564911,0.004496212,240.8564911,0.007300732,240.8564911,0.044503473,240.8564911,0.004914873,240.8564911,0.006479701,240.8564911,0.048034608,240.8564911,0.001457467,240.8564911,0.008739209,240.8564911,-0.003616803,240.8564911,0.003437166,240.8564911,-0.008555495,240.8564911,-0.002826898,240.8564911,0.00223949,240.8564911,0.00157127,240.8564911,0.002147936,240.8564911,-0.004149104,240.8564911,-0.01222079,240.8564911,0.000162206,240.8564911,-0.007593302,240.8564911,-0.002313263,240.8564911,0.013783662,240.8564911,0.005040715,240.8564911,-0.005443064,240.8564911,2.84E-05,240.8564911,-0.000389461,240.8564911,-4.68E-05,240.8564911,0.001902171,240.8564911,-0.000660263
240.6996613,-3.13E-05,240.6996613,0.017175224,240.6996613,0.062230017,240.6996613,0.058862232,240.6996613,0.030466376,240.6996613,0.006802505,240.6996613,0.00321826,240.6996613,0.010674453,240.6996613,0.00831273,240.6996613,0.016684376,240.6996613,0.016129948,240.6996613,0.035628967,240.6996613,0.026919296,240.6996613,0.031192509,240.6996613,0.020643914,240.6996613,0.011705947,240.6996613,0.008558773,240.6996613,0.028203541,240.6996613,0.024771551,240.6996613,0.010776076,240.6996613,0.008733002,240.6996613,0.01419236,240.6996613,0.008020548,240.6996613,0.007930035,240.6996613,0.005388031,240.6996613,0.023762451,240.6996613,0.00846028,240.6996613,0.023977876,240.6996613,0.019704616,240.6996613,0.032990899,240.6996613,0.015036478,240.6996613,0.027496668,240.6996613,0.040205002,240.6996613,0.008600831,240.6996613,0.019689258,240.6996613,0.013109967,240.6996613,0.022626191,240.6996613,0.006635751,240.6996613,0.015556534,240.6996613,0.014990226,240.6996613,0.006167586,240.6996613,0.023807786,240.6996613,0.020174351,240.6996613,0.020425579,240.6996613,0.028515873,240.6996613,0.036072545,240.6996613,0.01531851,240.6996613,0.013080995,240.6996613,0.009546771,240.6996613,0.011325194,240.6996613,0.0055364,240.6996613,0.016064644,240.6996613,0.087634772,240.6996613,0.013903547,240.6996613,0.032807473,240.6996613,0.005564218,240.6996613,0.012365294,240.6996613,0.032230638,240.6996613,0.011140253,240.6996613,0.001086861,240.6996613,0.005673358,240.6996613,0.009082227,240.6996613,0.027446397,240.6996613,-0.001830056,240.6996613,0.022628428,240.6996613,0.004729319,240.6996613,0.007528449,240.6996613,0.044748116,240.6996613,0.005235861,240.6996613,0.006745476,240.6996613,0.047348201,240.6996613,0.001579194,240.6996613,0.008979917,240.6996613,-0.003631178,240.6996613,0.003529828,240.6996613,-0.008488485,240.6996613,-0.00284274,240.6996613,0.002333302,240.6996613,0.001706594,240.6996613,0.002422109,240.6996613,-0.004145515,240.6996613,-0.012254412,240.6996613,0.000231819,240.6996613,-0.007503296,240.6996613,-0.002394105,240.6996613,0.014319154,240.6996613,0.005770433,240.6996613,-0.005472,240.6996613,-3.99E-05,240.6996613,-6.68E-05,240.6996613,0.00020175,240.6996613,0.002288436,240.6996613,-0.000156375
240.5428467,1.41E-05,240.5428467,0.017415347,240.5428467,0.062558338,240.5428467,0.059144944,240.5428467,0.030608566,240.5428467,0.006972954,240.5428467,0.003345907,240.5428467,0.010950003,240.5428467,0.008547657,240.5428467,0.017002663,240.5428467,0.01634514,240.5428467,0.035953972,240.5428467,0.027320068,240.5428467,0.031552732,240.5428467,0.020939855,240.5428467,0.01159201,240.5428467,0.008716892,240.5428467,0.02840985,240.5428467,0.025143711,240.5428467,0.011055752,240.5428467,0.008929048,240.5428467,0.014465281,240.5428467,0.00834904,240.5428467,0.008249065,240.5428467,0.005617657,240.5428467,0.024032837,240.5428467,0.00876121,240.5428467,0.024463486,240.5428467,0.020044317,240.5428467,0.033396784,240.5428467,0.015183382,240.5428467,0.028006636,240.5428467,0.040315222,240.5428467,0.008849784,240.5428467,0.019858744,240.5428467,0.013286113,240.5428467,0.022821356,240.5428467,0.006751944,240.5428467,0.015638374,240.5428467,0.015165073,240.5428467,0.006247806,240.5428467,0.024081947,240.5428467,0.020664059,240.5428467,0.020664765,240.5428467,0.028726451,240.5428467,0.036285609,240.5428467,0.015425731,240.5428467,0.013334185,240.5428467,0.009843662,240.5428467,0.011185937,240.5428467,0.005711388,240.5428467,0.01623616,240.5428467,0.087873906,240.5428467,0.01409999,240.5428467,0.032981709,240.5428467,0.005790186,240.5428467,0.012513295,240.5428467,0.032679435,240.5428467,0.011545912,240.5428467,0.001319573,240.5428467,0.005946591,240.5428467,0.009200927,240.5428467,0.027782856,240.5428467,-0.001606666,240.5428467,0.022803131,240.5428467,0.004989494,240.5428467,0.007835428,240.5428467,0.04494524,240.5428467,0.005515924,240.5428467,0.006949017,240.5428467,0.048012897,240.5428467,0.001891849,240.5428467,0.009303448,240.5428467,-0.003442151,240.5428467,0.003646733,240.5428467,-0.008472441,240.5428467,-0.002573811,240.5428467,0.002594884,240.5428467,0.001851604,240.5428467,0.002578218,240.5428467,-0.004005241,240.5428467,-0.012093473,240.5428467,0.000339964,240.5428467,-0.00751449,240.5428467,-0.002263771,240.5428467,0.014751147,240.5428467,0.006289485,240.5428467,-0.00540804,240.5428467,0.000136932,240.5428467,2.92E-05,240.5428467,0.000460704,240.5428467,0.002632932,240.5428467,0.000264713
240.3860168,-4.38E-05,240.3860168,0.017520498,240.3860168,0.062799312,240.3860168,0.059233852,240.3860168,0.030739412,240.3860168,0.007125497,240.3860168,0.003364298,240.3860168,0.01098948,240.3860168,0.008696344,240.3860168,0.017131194,240.3860168,0.016560923,240.3860168,0.036255158,240.3860168,0.027656898,240.3860168,0.031848181,240.3860168,0.021222295,240.3860168,0.011405389,240.3860168,0.008833643,240.3860168,0.02861305,240.3860168,0.025770802,240.3860168,0.011353943,240.3860168,0.009159656,240.3860168,0.014548842,240.3860168,0.008408971,240.3860168,0.0082874,240.3860168,0.005637954,240.3860168,0.02418725,240.3860168,0.008979917,240.3860168,0.024757793,240.3860168,0.020318555,240.3860168,0.033497687,240.3860168,0.015608829,240.3860168,0.028517118,240.3860168,0.040979475,240.3860168,0.009067371,240.3860168,0.019911233,240.3860168,0.013405301,240.3860168,0.022895625,240.3860168,0.006771268,240.3860168,0.015832005,240.3860168,0.015264587,240.3860168,0.00643099,240.3860168,0.025097549,240.3860168,0.021174567,240.3860168,0.020770896,240.3860168,0.028873635,240.3860168,0.036608458,240.3860168,0.015677663,240.3860168,0.013480167,240.3860168,0.009969352,240.3860168,0.011437067,240.3860168,0.005813928,240.3860168,0.016427128,240.3860168,0.09472733,240.3860168,0.013907583,240.3860168,0.033017155,240.3860168,0.005995511,240.3860168,0.012746055,240.3860168,0.032946493,240.3860168,0.011757913,240.3860168,0.001464064,240.3860168,0.006233206,240.3860168,0.009212614,240.3860168,0.027599987,240.3860168,-0.001478417,240.3860168,0.022991877,240.3860168,0.005150431,240.3860168,0.007930905,240.3860168,0.045009207,240.3860168,0.005695966,240.3860168,0.007049903,240.3860168,0.048176773,240.3860168,0.001996559,240.3860168,0.009401337,240.3860168,-0.003334995,240.3860168,0.003806703,240.3860168,-0.008481681,240.3860168,-0.002537834,240.3860168,0.00283432,240.3860168,0.001920683,240.3860168,0.002213992,240.3860168,-0.003974257,240.3860168,-0.012117338,240.3860168,0.000420954,240.3860168,-0.007587451,240.3860168,-0.002251617,240.3860168,0.015385553,240.3860168,0.006818887,240.3860168,-0.005341053,240.3860168,9.74E-05,240.3860168,0.000339653,240.3860168,0.000695776,240.3860168,0.002996337,240.3860168,0.000529121
240.2291718,-0.000245795,240.2291718,0.01737792,240.2291718,0.062355775,240.2291718,0.058613151,240.2291718,0.030666845,240.2291718,0.007178444,240.2291718,0.003147828,240.2291718,0.010819729,240.2291718,0.008818347,240.2291718,0.016870158,240.2291718,0.016534651,240.2291718,0.03675225,240.2291718,0.027640291,240.2291718,0.031952344,240.2291718,0.021106461,240.2291718,0.011779138,240.2291718,0.008873298,240.2291718,0.028619409,240.2291718,0.025429146,240.2291718,0.01149461,240.2291718,0.00902532,240.2291718,0.014777767,240.2291718,0.008644717,240.2291718,0.008370731,240.2291718,0.005514639,240.2291718,0.024332026,240.2291718,0.00914115,240.2291718,0.024783416,240.2291718,0.020555183,240.2291718,0.033335734,240.2291718,0.015524983,240.2291718,0.028807022,240.2291718,0.040836975,240.2291718,0.008900538,240.2291718,0.020206025,240.2291718,0.013280722,240.2291718,0.02293855,240.2291718,0.006710352,240.2291718,0.01574943,240.2291718,0.015251369,240.2291718,0.006384228,240.2291718,0.02543148,240.2291718,0.021684805,240.2291718,0.020648122,240.2291718,0.028681651,240.2291718,0.036752842,240.2291718,0.016005445,240.2291718,0.013543482,240.2291718,0.010181433,240.2291718,0.011104109,240.2291718,0.005808786,240.2291718,0.016335115,240.2291718,0.093238376,240.2291718,0.013744704,240.2291718,0.032883722,240.2291718,0.005815397,240.2291718,0.012638614,240.2291718,0.033171695,240.2291718,0.011785654,240.2291718,0.001519885,240.2291718,0.006227271,240.2291718,0.008967074,240.2291718,0.027654912,240.2291718,-0.001114306,240.2291718,0.023121785,240.2291718,0.005157609,240.2291718,0.008170189,240.2291718,0.044971969,240.2291718,0.00565521,240.2291718,0.007060058,240.2291718,0.046709307,240.2291718,0.001933735,240.2291718,0.00922676,240.2291718,-0.003453194,240.2291718,0.003855852,240.2291718,-0.008431212,240.2291718,-0.002534952,240.2291718,0.002902721,240.2291718,0.001868268,240.2291718,0.002344909,240.2291718,-0.004126079,240.2291718,-0.012181124,240.2291718,0.000442021,240.2291718,-0.007588062,240.2291718,-0.002521209,240.2291718,0.015664458,240.2291718,0.007185182,240.2291718,-0.00546561,240.2291718,8.89E-05,240.2291718,0.000528991,240.2291718,0.000695284,240.2291718,0.003417702,240.2291718,0.000849476
240.0723419,-9.69E-05,240.0723419,0.017566534,240.0723419,0.063021235,240.0723419,0.059046771,240.0723419,0.031062277,240.0723419,0.007229661,240.0723419,0.003329238,240.0723419,0.011261431,240.0723419,0.00887158,240.0723419,0.017173097,240.0723419,0.016776677,240.0723419,0.036878143,240.0723419,0.028284235,240.0723419,0.032187343,240.0723419,0.02143554,240.0723419,0.012429751,240.0723419,0.009177581,240.0723419,0.029046273,240.0723419,0.025955623,240.0723419,0.011765281,240.0723419,0.009382319,240.0723419,0.014796997,240.0723419,0.008727641,240.0723419,0.008598667,240.0723419,0.005817863,240.0723419,0.024600109,240.0723419,0.009329922,240.0723419,0.025309687,240.0723419,0.02087882,240.0723419,0.033819702,240.0723419,0.015832704,240.0723419,0.029381648,240.0723419,0.041292481,240.0723419,0.009243339,240.0723419,0.020508531,240.0723419,0.01358154,240.0723419,0.02296434,240.0723419,0.006904067,240.0723419,0.015830608,240.0723419,0.015468326,240.0723419,0.006547312,240.0723419,0.026008774,240.0723419,0.022140071,240.0723419,0.021285826,240.0723419,0.028825693,240.0723419,0.037238967,240.0723419,0.01622482,240.0723419,0.013715369,240.0723419,0.010389878,240.0723419,0.011031297,240.0723419,0.005823478,240.0723419,0.016782166,240.0723419,0.093983613,240.0723419,0.013822569,240.0723419,0.03324879,240.0723419,0.006101898,240.0723419,0.012934906,240.0723419,0.033370256,240.0723419,0.012226075,240.0723419,0.001759534,240.0723419,0.00658534,240.0723419,0.009161823,240.0723419,0.027660927,240.0723419,-0.001180709,240.0723419,0.023094758,240.0723419,0.005592091,240.0723419,0.008466906,240.0723419,0.045183413,240.0723419,0.006006403,240.0723419,0.007247217,240.0723419,0.046537198,240.0723419,0.002110555,240.0723419,0.009602846,240.0723419,-0.003289268,240.0723419,0.003945546,240.0723419,-0.008392925,240.0723419,-0.002386794,240.0723419,0.003211193,240.0723419,0.002169139,240.0723419,0.002497553,240.0723419,-0.003916643,240.0723419,-0.012049364,240.0723419,0.000595656,240.0723419,-0.00746854,240.0723419,-0.002164772,240.0723419,0.016283726,240.0723419,0.007653786,240.0723419,-0.00540308,240.0723419,0.000102339,240.0723419,0.000694247,240.0723419,0.001033328,240.0723419,0.003544964,240.0723419,0.001040593
